YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2014-2015,IL,Illinois,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,6.5,,,1.5,3.5,9.5,322,Overall,Asian/Pacific Islander,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,IL,Illinois,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,American Indian/Alaska Native,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,IN,Indiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,22.0,,,0.6,20.9,23.1,"14,675",Overall,White,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,IN,Indiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,24.4,,,2.0,20.6,28.2,891,Overall,African American,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2016,GU,Guam,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,33.1,,,2.8,27.6,38.6,672,Male,All Races,All Ages,All Grades,"(13.444304, 144.793731)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2014-2015,IN,Indiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,12.7,,,1.9,8.9,16.5,473,Overall,Hispanic,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,IN,Indiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,12.9,,,2.8,7.5,18.3,272,Overall,Asian/Pacific Islander,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,IN,Indiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,American Indian/Alaska Native,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,IA,Iowa,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,17.9,,,0.5,17.0,18.8,"12,843",Overall,White,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,IA,Iowa,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,25.1,,,4.1,17.1,33.1,218,Overall,African American,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,IA,Iowa,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,16.5,,,2.7,11.1,21.9,345,Overall,Hispanic,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,IA,Iowa,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,20.9,,,4.8,11.5,30.3,112,Overall,Asian/Pacific Islander,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,IA,Iowa,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,American Indian/Alaska Native,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,17.4,,,0.3,16.8,18.0,"30,010",Overall,White,All Ages,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,25.3,,,1.6,22.1,28.5,"1,338",Overall,African American,All Ages,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,15.1,,,1.0,13.2,17.0,"2,064",Overall,Hispanic,All Ages,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,16.2,,,2.0,12.3,20.1,533,Overall,Asian/Pacific Islander,All Ages,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,27.6,,,3.6,20.5,34.7,236,Overall,American Indian/Alaska Native,All Ages,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,KY,Kentucky,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,25.7,,,0.6,24.5,26.9,"16,547",Overall,White,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,KY,Kentucky,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,26.0,,,2.4,21.3,30.7,"1,788",Overall,African American,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,KY,Kentucky,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,26.5,,,4.8,17.1,35.9,197,Overall,Hispanic,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,KY,Kentucky,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,30.7,,,5.7,19.6,41.8,178,Overall,Asian/Pacific Islander,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,KY,Kentucky,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,33.6,,,10.6,12.9,54.3,74,Overall,American Indian/Alaska Native,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,23.1,,,0.7,21.7,24.5,"7,275",Overall,White,All Ages,All Grades,"(31.31266064400046, -92.44568007099969)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2016,GU,Guam,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,17.0,,,1.9,13.3,20.7,851,Female,All Races,All Ages,All Grades,"(13.444304, 144.793731)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2014-2015,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,23.0,,,1.1,20.9,25.1,"2,929",Overall,African American,All Ages,All Grades,"(31.31266064400046, -92.44568007099969)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,21.6,,,3.2,15.2,28.0,255,Overall,Hispanic,All Ages,All Grades,"(31.31266064400046, -92.44568007099969)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,17.4,,,3.6,10.4,24.4,135,Overall,Asian/Pacific Islander,All Ages,All Grades,"(31.31266064400046, -92.44568007099969)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,40.3,,,8.6,23.5,57.1,51,Overall,American Indian/Alaska Native,All Ages,All Grades,"(31.31266064400046, -92.44568007099969)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,ME,Maine,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,18.7,,,0.5,17.8,19.6,"16,775",Overall,White,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,ME,Maine,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,21.9,,,7.0,8.2,35.6,61,Overall,African American,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,ME,Maine,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,29.4,,,5.2,19.2,39.6,131,Overall,Hispanic,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,ME,Maine,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,29.2,,,4.5,20.4,38.0,180,Overall,Asian/Pacific Islander,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,ME,Maine,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,42.2,,,7.4,27.7,56.7,93,Overall,American Indian/Alaska Native,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,MD,Maryland,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,16.2,,,0.6,14.9,17.5,"17,245",Overall,White,All Ages,All Grades,"(39.29058096400047, -76.60926011099963)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,MD,Maryland,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,16.0,,,1.0,14.0,18.0,"4,637",Overall,African American,All Ages,All Grades,"(39.29058096400047, -76.60926011099963)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,MD,Maryland,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,9.2,,,1.8,5.7,12.7,652,Overall,Hispanic,All Ages,All Grades,"(39.29058096400047, -76.60926011099963)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,MD,Maryland,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,6.6,,,1.6,3.5,9.7,616,Overall,Asian/Pacific Islander,All Ages,All Grades,"(39.29058096400047, -76.60926011099963)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,MD,Maryland,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,10.1,,,4.8,0.7,19.5,82,Overall,American Indian/Alaska Native,All Ages,All Grades,"(39.29058096400047, -76.60926011099963)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,14.5,,,0.4,13.7,15.3,"18,955",Overall,White,All Ages,All Grades,"(42.27687047000046, -72.08269067499964)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,16.1,,,1.7,12.9,19.3,"1,163",Overall,African American,All Ages,All Grades,"(42.27687047000046, -72.08269067499964)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,14.3,,,1.2,11.9,16.7,"1,503",Overall,Hispanic,All Ages,All Grades,"(42.27687047000046, -72.08269067499964)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,6.9,,,1.2,4.6,9.2,652,Overall,Asian/Pacific Islander,All Ages,All Grades,"(42.27687047000046, -72.08269067499964)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,33.9,,,10.0,14.3,53.5,50,Overall,American Indian/Alaska Native,All Ages,All Grades,"(42.27687047000046, -72.08269067499964)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2016,MT,Montana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.6,,,0.8,15.1,18.1,"4,847",Overall,White,All Ages,All Grades,"(47.06652897200047, -109.42442064499971)",BEH,100BEH,110CSA,1GEN,8AGE,5RAC,6EDU,BRF22,22
2014-2015,MI,Michigan,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,19.9,,,0.5,19.0,20.8,"13,743",Overall,White,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,MI,Michigan,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,24.2,,,1.4,21.5,26.9,"1,714",Overall,African American,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,MI,Michigan,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,25.4,,,3.0,19.5,31.3,354,Overall,Hispanic,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,MI,Michigan,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,18.5,,,2.8,12.9,24.1,322,Overall,Asian/Pacific Islander,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,MI,Michigan,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,42.1,,,8.0,26.3,57.9,62,Overall,American Indian/Alaska Native,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,15.8,,,0.3,15.2,16.4,"28,907",Overall,White,All Ages,All Grades,"(46.35564873600049, -94.79420050299967)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,21.6,,,1.7,18.2,25.0,840,Overall,African American,All Ages,All Grades,"(46.35564873600049, -94.79420050299967)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,15.6,,,1.5,12.6,18.6,734,Overall,Hispanic,All Ages,All Grades,"(46.35564873600049, -94.79420050299967)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,12.2,,,1.4,9.5,14.9,707,Overall,Asian/Pacific Islander,All Ages,All Grades,"(46.35564873600049, -94.79420050299967)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,38.5,,,4.4,29.9,47.1,179,Overall,American Indian/Alaska Native,All Ages,All Grades,"(46.35564873600049, -94.79420050299967)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,23.9,,,0.8,22.2,25.6,"6,169",Overall,White,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,21.5,,,1.1,19.4,23.6,"3,478",Overall,African American,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,13.4,,,5.5,2.6,24.2,71,Overall,Hispanic,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,22.4,,,7.6,7.6,37.2,54,Overall,Asian/Pacific Islander,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,American Indian/Alaska Native,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,MO,Missouri,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,21.3,,,0.6,20.2,22.4,"11,516",Overall,White,All Ages,All Grades,"(38.635790776000476, -92.56630005299968)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,MO,Missouri,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,23.5,,,1.8,19.9,27.1,"1,486",Overall,African American,All Ages,All Grades,"(38.635790776000476, -92.56630005299968)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,MO,Missouri,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,21.5,,,4.1,13.4,29.6,223,Overall,Hispanic,All Ages,All Grades,"(38.635790776000476, -92.56630005299968)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,MO,Missouri,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,6.7,,,2.2,2.3,11.1,183,Overall,Asian/Pacific Islander,All Ages,All Grades,"(38.635790776000476, -92.56630005299968)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2016,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.7,,,0.9,14.9,18.5,"7,119",Overall,White,All Ages,All Grades,"(31.827240407000488, -99.42677020599967)",BEH,100BEH,110CSA,1GEN,8AGE,5RAC,6EDU,BRF22,22
2014-2015,MO,Missouri,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,42.2,,,7.5,27.6,56.8,75,Overall,American Indian/Alaska Native,All Ages,All Grades,"(38.635790776000476, -92.56630005299968)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,MT,Montana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,17.6,,,0.6,16.5,18.7,"11,329",Overall,White,All Ages,All Grades,"(47.06652897200047, -109.42442064499971)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,MT,Montana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,African American,All Ages,All Grades,"(47.06652897200047, -109.42442064499971)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,MT,Montana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,30.3,,,4.4,21.7,38.9,239,Overall,Hispanic,All Ages,All Grades,"(47.06652897200047, -109.42442064499971)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
2014-2015,MT,Montana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,37.7,,,3.4,31.0,44.4,662,Overall,Asian/Pacific Islander,All Ages,All Grades,"(47.06652897200047, -109.42442064499971)",BEH,100BEH,112CS2,1GEN,8AGE,3RAC,6EDU,BRF32,32
2014-2015,MT,Montana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,36.9,,,3.8,29.5,44.3,465,Overall,American Indian/Alaska Native,All Ages,All Grades,"(47.06652897200047, -109.42442064499971)",BEH,100BEH,112CS2,1GEN,8AGE,2RAC,6EDU,BRF31,31
2014-2015,NE,Nebraska,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,16.9,,,0.3,16.2,17.6,"35,286",Overall,White,All Ages,All Grades,"(41.6410409880005, -99.36572062299967)",BEH,100BEH,112CS2,1GEN,8AGE,5RAC,6EDU,BRF34,34
2014-2015,NE,Nebraska,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,20.9,,,2.2,16.5,25.3,647,Overall,African American,All Ages,All Grades,"(41.6410409880005, -99.36572062299967)",BEH,100BEH,112CS2,1GEN,8AGE,1RAC,6EDU,BRF30,30
2014-2015,NE,Nebraska,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking – (2 yrs – Race/Ethnicity),BRFSS,,%,Percentage,14.6,,,1.2,12.2,17.0,"1,607",Overall,Hispanic,All Ages,All Grades,"(41.6410409880005, -99.36572062299967)",BEH,100BEH,112CS2,1GEN,8AGE,4RAC,6EDU,BRF33,33
